,Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Es_Turbo,Cilindrada,Antiguedad_Anios
1721,3607,1446.48,40,503,9,0,0,300000,4.0,1,1,4,0,10,2,0,1.2,26
1723,10349,1150.24,55,1116,3,0,2,17778,4.0,0,1,4,0,6,8,0,1.5,20
1724,16894,530.0,22,617,9,1,5,131411,4.0,0,1,4,0,14,4,0,1.6,13
1726,53031,1079.0,22,1259,4,1,1,102934,4.0,0,1,4,0,14,4,0,2.0,8
1727,627,777.0,30,837,9,1,5,126021,6.0,0,2,4,0,14,12,0,2.5,12
1728,16621,586.0,55,1116,9,0,2,137000,4.0,3,1,4,0,12,16,0,1.8,14
1729,35902,777.0,22,808,7,1,1,117917,4.0,0,1,4,0,12,4,0,2.5,12
1730,5645,1440.0,40,481,2,0,1,167000,4.0,1,1,4,0,14,1,1,1.7,24
1731,23521,582.23,55,1116,3,0,2,169600,4.0,0,1,4,0,12,4,0,1.8,13
1732,11917,639.0,22,617,3,0,5,124226,4.0,0,1,4,0,12,0,0,2.0,12
1733,12544,420.11,7,1310,3,1,5,93000,4.0,0,1,4,0,12,0,0,1.2,13
1734,12074,1869.0,12,287,9,1,5,32453,6.0,0,1,4,0,7,12,0,3.6,7
1735,8467,3320.41,4,188,9,1,0,14000,8.0,2,2,4,0,2,6,0,4.0,30
1736,13328,1399.0,30,1203,4,1,2,186005,6.0,0,0,4,0,12,12,0,3.5,16
1737,59586,971.8,34,1432,7,1,1,212000,4.0,0,2,4,0,12,0,1,2.2,10
1739,17249,986.0,22,1286,9,0,5,101405,4.0,2,1,4,0,7,5,0,2.4,16
1740,96071,1178.0,22,1259,4,1,1,5964,4.0,0,1,4,0,14,4,0,2.2,8
1741,9000,3210.62,3,231,9,1,5,205000,8.0,2,0,4,0,1,12,0,4.2,20
1742,5849,418.0,39,979,3,1,5,101537,4.0,0,1,4,0,12,4,0,1.2,12
1743,1700,1932.29,15,654,3,0,1,111111,6.0,1,1,4,0,13,0,0,1.8,34
1744,12858,1820.0,33,279,9,0,1,99000,4.0,2,1,4,1,12,12,1,2.2,14
1745,5645,1324.0,55,821,4,1,2,264877,6.0,0,0,4,0,14,12,0,3.3,16
1746,4234,761.0,55,1116,3,1,2,158136,4.0,0,1,4,0,14,12,0,1.8,16
1747,14113,1978.2,34,1315,6,0,1,0,5.0,1,2,2,0,14,2,1,2.2,24
1748,9408,761.0,55,1116,3,0,2,200000,4.0,3,1,4,0,14,12,0,1.8,16
1749,15681,707.0,58,1357,4,0,5,268800,4.0,1,1,4,0,12,12,1,2.0,15
1750,16621,1172.0,34,587,9,1,1,119379,6.0,0,0,4,0,12,12,0,3.5,15
1751,18240,528.0,22,617,9,1,1,206344,4.0,0,1,4,0,12,4,0,1.6,12
1752,15681,753.0,22,1286,9,0,5,100000,4.0,0,1,4,0,1,12,0,2.4,14
1754,2117,751.0,22,1286,9,1,5,104046,4.0,0,1,4,0,12,12,0,2.4,13
1755,549,394.0,55,425,9,1,2,130478,4.0,0,1,4,0,14,12,0,2.5,12
1756,10506,1268.0,55,253,9,0,2,134000,4.0,3,1,4,1,2,2,0,1.5,14
1757,19757,779.0,55,435,9,1,5,124000,4.0,2,1,4,0,1,6,0,2.5,13
1758,7527,1309.64,39,1359,3,1,5,130000,4.0,0,1,4,1,12,4,0,1.5,21
1759,32615,891.0,20,471,9,1,5,20000,4.0,0,1,4,0,14,4,0,2.0,10
1760,20698,639.0,22,1389,4,1,1,71101,4.0,0,1,4,0,14,4,0,2.0,12
1761,7840,2759.55,40,267,1,1,5,127000,4.0,1,1,2,0,1,6,0,2.2,25
1762,31358,765.0,52,1511,4,0,5,52000,6.0,3,0,4,0,0,12,0,2.0,11
1763,29793,1823.0,34,764,4,1,5,9765,6.0,0,2,4,0,14,12,0,3.5,8
1764,23364,353.0,55,1116,3,0,2,128000,4.0,3,1,4,0,14,8,0,1.8,11
1765,14113,770.75,34,561,9,1,1,700000,4.0,1,2,4,0,14,12,1,2.2,15
1766,50049,891.0,22,1259,4,1,1,145329,4.0,0,1,4,0,1,4,0,2.0,10
1767,1019,1055.0,30,1203,4,1,2,138038,6.0,0,1,4,0,14,12,0,3.5,13
1768,37633,1053.12,34,1432,7,1,1,315000,6.0,1,2,4,0,1,2,1,2.2,17
1769,10349,1267.0,55,253,3,0,2,47000,4.0,0,1,4,1,2,10,0,1.5,13
1770,20700,579.58,55,1116,3,1,2,75621,4.0,0,1,4,0,2,11,0,1.8,12
1771,21639,2514.72,4,1477,4,1,1,300000,6.0,2,0,4,0,1,8,1,3.0,22
1772,12544,473.0,7,523,9,0,5,127816,4.0,0,1,4,0,12,0,0,1.4,12
1773,2666,891.0,34,334,9,1,5,51725,4.0,0,2,4,0,1,12,0,2.0,10
1775,10669,836.0,7,910,9,1,1,161629,4.0,0,1,4,0,7,4,0,2.0,16
1776,5893,966.0,10,910,9,1,5,74429,4.0,0,1,4,0,14,4,0,2.0,17
1777,7778,1413.0,39,1359,3,1,5,98000,4.0,0,1,4,1,1,4,0,1.5,15
1778,11604,640.0,15,698,3,1,5,200000,4.0,0,1,4,0,12,6,0,2.0,13
1779,11760,1032.4103333333335,20,673,3,0,2,96000,4.0,0,1,4,1,14,4,0,1.3,14
1780,6429,2225.0,55,1394,9,1,5,190875,8.0,0,0,4,0,14,12,0,4.6,9
1781,51454,1202.0,26,468,4,1,5,109478,4.0,0,1,4,0,1,4,0,2.4,9
1782,43868,730.0,51,239,4,1,1,85134,4.0,0,1,4,0,2,4,0,1.6,10
1783,3763,1714.0,55,1348,9,1,5,174827,6.0,0,0,4,0,12,12,0,3.5,9
1784,27889,707.0,51,1188,4,1,1,70336,4.0,0,1,4,0,12,4,0,2.0,15
1786,17249,706.97,55,1425,7,0,1,40000,4.0,1,1,4,0,12,6,0,2.0,15
1787,47042,3331.71,34,1237,9,1,5,185000,8.0,2,0,4,0,1,8,0,5.5,19
1788,8467,639.0,22,1286,9,1,4,592541,4.0,0,1,4,0,8,4,0,2.0,12
1789,19757,528.0,39,886,4,0,5,65600,4.0,2,1,4,0,12,6,1,1.6,12
1790,7840,528.0,15,694,9,1,5,66888,4.0,0,1,4,0,7,0,0,1.6,12
1791,7370,1245.26,53,1338,9,0,5,0,4.0,1,1,2,1,15,2,0,1.5,23
1792,6272,1079.0,55,366,4,1,5,18754,4.0,0,1,4,0,11,12,0,2.0,8
1793,22580,1412.21,15,1369,6,0,1,160000,4.0,1,1,4,0,12,4,1,2.2,19
1794,19444,642.0,58,795,3,0,1,248000,4.0,1,1,4,0,1,6,1,2.0,14
1795,13485,836.0,58,1083,9,1,5,114000,4.0,2,1,4,0,14,8,1,2.0,16
1796,15367,1878.53,34,1315,6,0,1,210000,4.0,1,2,2,0,14,2,1,2.2,22
1797,17355,707.0,22,784,1,1,5,112387,4.0,0,1,4,0,7,4,0,2.0,15
1798,17876,781.0,58,1083,9,1,5,112000,4.0,2,1,4,0,14,8,0,2.5,14
1800,2509,574.0,20,854,3,1,2,210758,4.0,0,1,4,0,12,0,0,1.3,16
1801,26149,836.0,22,1389,4,1,1,72464,4.0,0,1,4,0,7,4,0,2.0,16
1803,62722,690.0,30,1203,4,1,2,59858,6.0,0,1,4,0,12,12,0,3.5,10
1804,25716,765.0,22,1286,9,0,5,47000,4.0,2,1,4,0,14,6,1,2.0,11
1805,64290,518.0,55,1174,4,1,2,33500,4.0,0,0,4,0,14,0,0,2.5,10
1806,6272,2360.53,34,43,9,0,0,4000000,6.0,0,2,4,0,6,4,0,2.3,30
1807,10641,639.0,22,1286,9,1,4,75346,4.0,0,1,4,0,14,4,0,2.0,12
1808,3293,585.0,22,617,9,1,5,121029,4.0,0,1,4,0,12,12,0,1.8,13
1809,19444,2646.51,15,1369,6,1,1,181000,4.0,1,2,4,0,14,4,1,2.4,23
1810,20162,765.0,22,1286,9,1,5,14368,4.0,0,1,4,0,1,4,0,2.0,11
1811,15367,765.0,22,1286,9,1,4,283895,4.0,0,1,4,0,12,4,0,2.0,11
1812,627,917.0,43,455,4,1,1,313330,6.0,0,0,4,0,1,12,0,3.0,13
1813,15681,333.0,52,1511,9,1,2,270472,4.0,0,0,4,0,14,0,0,2.0,12
1814,4234,1956.03,39,305,9,0,5,10000,4.0,2,1,4,1,4,12,0,2.0,24
1815,10036,1983.84,34,1432,7,0,1,270000,4.0,1,1,4,0,15,2,1,2.2,24
1816,18817,645.0,55,1116,9,0,5,164800,4.0,3,1,4,0,12,6,0,1.8,15
1817,40769,971.0,22,1259,4,1,1,23216,4.0,0,1,4,0,14,4,0,2.2,10
1819,3763,751.0,22,1389,4,1,5,53717,4.0,0,0,4,0,12,0,0,2.4,13
1820,77775,915.0,55,920,4,0,1,117000,6.0,0,0,4,0,12,12,1,3.0,12
1821,16308,891.0,22,1286,9,1,4,410884,4.0,0,1,4,0,14,4,0,2.0,10
1823,52059,1363.0,30,776,4,1,5,229334,8.0,0,0,4,0,1,0,0,4.6,14
1824,4704,1519.48,4,67,9,1,5,211000,4.0,0,2,4,1,2,2,0,1.8,29
1825,26030,584.3,30,403,3,1,2,153600,4.0,0,1,4,0,12,12,0,1.8,13
1826,5959,1317.07,37,477,9,0,5,209000,4.0,0,2,4,1,6,2,0,1.3,24
1827,17000,1530.31,55,425,9,1,2,220800,4.0,0,1,4,0,1,8,0,2.4,19
1828,3500,1289.2,40,503,9,0,5,11111,4.0,1,1,4,0,6,2,0,1.4,29
1829,18189,1095.0,7,446,4,1,1,72000,4.0,2,1,4,0,1,2,1,2.0,18
1830,28222,640.0,22,1259,4,1,1,53729,4.0,0,1,4,0,1,4,0,2.0,13
1831,2117,730.0,39,886,4,1,5,181997,4.0,0,0,4,0,1,0,0,1.6,10
1832,53759,1017.0,22,1259,4,1,1,140097,4.0,0,1,4,0,2,4,0,2.0,9
1833,16308,862.0,58,866,9,1,4,169600,5.0,2,1,4,0,1,8,0,2.5,15
1834,42667,765.0,51,1188,4,1,1,110000,4.0,0,1,4,0,1,4,0,2.0,11
1835,6899,642.0,22,1286,9,1,4,85471,4.0,0,1,4,0,12,4,0,2.0,14
1836,9408,2522.33,4,10,3,0,5,100000,4.0,2,2,4,1,12,8,0,2.0,22
1837,8467,2168.69,33,990,9,0,5,65000,4.0,2,1,4,0,7,8,0,2.3,21
1838,15530,891.0,22,1286,9,1,4,290850,4.0,0,1,4,0,12,4,0,2.0,10
1839,7840,1219.73,53,1338,3,1,5,130000,4.0,1,1,4,1,1,12,0,1.6,20
1840,20385,4278.25,34,396,9,1,5,230000,8.0,2,2,4,0,12,10,0,5.0,21
1841,29950,891.0,22,1259,4,1,1,50079,4.0,0,1,4,0,14,4,0,2.0,10
1842,8154,1943.42,34,382,1,0,5,290000,4.0,2,2,2,0,2,4,0,2.3,26
1843,9408,1147.43,53,935,10,0,1,162000,4.0,1,1,4,0,12,4,1,1.4,21
1844,10976,1267.0,55,253,3,0,2,64000,4.0,3,1,4,1,1,4,0,1.5,13
1845,18189,488.0,27,1108,9,1,5,41370,4.0,0,1,4,0,1,4,0,1.0,10
1847,14426,862.0,52,926,9,0,4,185000,4.0,2,0,4,0,2,8,0,2.5,15
1848,16308,2627.3,4,151,9,1,5,231000,6.0,0,2,4,0,2,8,0,3.0,22
1849,549,607.0,30,605,9,1,2,13362,4.0,0,1,4,0,1,12,0,2.5,7
1850,5331,4706.43,34,333,9,1,5,100000,6.0,0,2,4,0,1,10,0,2.8,29
1852,10663,1268.0,55,253,3,0,2,125000,4.0,3,1,4,1,11,2,0,1.5,14
1853,10349,1141.0,37,1073,4,1,5,138650,4.0,1,0,4,0,1,4,0,2.4,17
1854,17249,1966.82,55,249,7,0,4,251000,4.0,0,1,4,1,1,2,0,2.4,21
1855,549,530.0,27,1190,9,1,5,171733,4.0,0,1,4,0,11,12,0,1.6,13
1856,8781,1547.57,40,1523,7,0,0,0,4.0,1,2,4,0,14,8,0,1.8,24
1857,2274,394.0,55,425,9,1,2,128739,4.0,0,1,4,0,6,12,0,2.5,12
1858,28225,563.56,30,403,3,1,2,134131,4.0,0,1,4,0,1,0,0,1.8,12
1859,3607,781.0,55,425,9,1,2,156518,4.0,0,1,4,0,14,12,0,2.5,14
1860,28225,968.26,27,1045,9,0,5,35200,4.0,2,1,4,0,2,12,0,2.4,10
1861,17249,697.0,7,523,9,0,5,37000,4.0,0,1,4,0,12,0,0,1.8,11
1862,6899,1514.73,58,1083,3,0,5,180000,4.0,1,1,4,0,7,8,1,1.8,23
1863,17249,697.0,22,617,9,0,5,88830,4.0,0,1,4,0,12,0,0,1.8,11
1864,6899,4766.44,20,1099,4,0,5,0,6.0,0,0,4,0,14,4,0,3.2,28
1865,7700,1212.88,37,479,3,0,5,175000,4.0,0,1,4,1,12,2,0,1.5,20
1866,22580,1748.48,55,821,4,1,2,189000,6.0,3,0,4,0,6,12,0,3.3,18
1867,37564,877.0,22,1389,4,1,1,202758,4.0,0,1,4,0,7,4,0,1.7,9
1868,4180,790.0,10,910,9,1,5,159634,4.0,0,1,4,0,12,4,0,1.6,17
1869,15063,707.0,22,1389,4,1,1,58401,4.0,0,1,4,0,14,4,0,2.0,15
1870,3763,1304.0,4,1497,4,1,5,218518,8.0,0,0,4,0,14,12,0,4.4,13
1872,46919,765.0,22,1259,4,1,1,117000,4.0,0,1,4,0,1,4,0,2.0,11
1873,6586,1017.0,30,1025,4,1,5,14813,4.0,0,1,4,0,14,12,0,2.0,9
1874,5331,2398.23,33,973,7,0,0,192000,6.0,0,0,4,1,2,2,0,2.5,25
1875,18400,531.0,39,886,4,0,5,0,4.0,0,1,4,0,1,10,0,1.6,14
1876,1333,1079.0,15,698,9,1,5,107664,4.0,0,1,4,0,1,12,0,2.0,8
1877,5645,1324.0,55,821,9,1,2,345405,6.0,0,0,4,0,12,12,0,3.3,16
1878,18817,586.0,55,1116,3,0,2,288000,4.0,3,1,4,0,7,10,0,1.8,14
1879,20250,271.0,55,253,10,1,2,86400,4.0,0,1,4,0,11,4,0,1.5,12
1880,17249,645.0,55,1116,3,1,2,188800,4.0,3,1,4,0,7,10,0,1.8,15
1881,9252,765.0,22,1286,9,1,4,411260,4.0,0,1,4,0,8,4,0,2.0,11
1882,4234,779.0,55,425,9,1,2,26918,4.0,0,1,4,0,14,12,0,2.5,13
1883,32615,640.0,3,216,9,1,5,69000,4.0,2,0,4,0,1,8,1,2.0,13
1884,45473,932.72,55,436,9,1,2,143388,6.0,3,1,4,0,7,12,0,2.5,10
1885,14113,753.0,22,1301,9,1,2,157000,4.0,2,1,4,0,7,10,0,2.4,14
1886,4704,751.0,5,462,9,1,5,146552,4.0,0,1,4,0,12,12,0,2.4,13
1887,12544,1024.0,55,425,9,0,5,152000,4.0,1,1,4,0,1,8,0,2.5,16
1888,600,2471.77,15,1275,9,0,5,300000,4.0,1,2,4,0,7,0,0,2.0,38
1889,14113,530.0,22,234,3,0,5,136000,4.0,2,1,4,0,14,6,0,1.6,13
1890,36567,777.0,22,808,7,1,1,106533,4.0,0,1,4,0,14,4,0,2.5,12
1891,28225,934.0,55,425,9,0,5,110734,4.0,0,1,4,0,1,12,0,2.5,11
1892,7213,1512.17,34,307,9,0,5,11111111,4.0,1,2,4,0,12,2,0,1.8,29
1893,10349,1267.0,55,253,9,0,2,970000,4.0,3,1,4,1,12,2,0,1.5,13
1894,31581,777.0,22,808,7,1,1,96893,4.0,0,1,4,0,12,4,0,2.5,12
1895,9722,363.0,7,1310,9,1,5,41984,4.0,0,1,4,0,7,4,0,1.0,12
1897,18189,1113.22,26,936,4,0,5,124670,6.0,0,0,4,0,7,6,0,3.7,14
1898,14426,394.0,30,605,9,1,2,176213,4.0,0,1,4,0,1,12,0,2.5,12
1899,1568,1493.0,34,587,9,1,1,77205,6.0,0,2,4,0,7,12,0,3.5,10
1900,1254,1399.0,30,607,9,1,5,187144,6.0,0,1,4,0,1,12,0,3.5,16
1901,11604,1212.88,55,1116,3,0,2,174000,4.0,3,1,4,0,11,6,0,1.5,20
1902,18503,585.0,55,1116,3,0,2,51000,4.0,0,1,4,0,14,8,0,1.8,13
1903,36197,831.0,7,1056,4,1,1,65124,4.0,0,1,4,0,7,4,0,1.6,9
1904,19757,640.0,27,1045,9,1,5,124000,4.0,2,1,4,0,14,16,1,2.0,13
1905,10349,742.5,40,503,9,0,1,170000,3.0,1,1,2,0,1,6,1,1.3,18
1906,15994,779.0,58,790,3,0,5,103000,4.0,2,1,4,0,1,12,0,2.5,13
1907,21953,1185.0,22,808,7,1,1,120000,6.0,2,2,5,0,12,12,1,2.5,17
1908,11290,2108.0,27,452,7,0,1,171000,4.0,1,1,4,0,1,8,1,2.9,20
1909,38260,1327.0,55,431,9,1,5,41068,4.0,0,1,4,0,1,10,0,2.5,8
1910,9722,1267.0,55,253,3,0,2,143000,4.0,0,1,4,1,14,8,0,1.5,13
1911,6272,1058.0,30,1197,4,1,5,232357,6.0,0,0,4,0,1,12,0,3.5,14
1912,21639,1172.0,55,821,9,1,2,368064,6.0,0,0,4,0,7,12,0,3.5,15
1913,38574,1211.0,4,1477,4,1,1,248000,6.0,2,0,4,0,1,12,1,3.0,16
1914,20526,629.0,22,617,9,1,5,75000,4.0,0,1,4,0,14,4,0,1.6,11
1915,26657,733.77,58,866,9,1,5,50000,4.0,2,1,4,0,14,4,1,1.4,9
1916,53314,696.04,34,1427,7,1,1,250000,4.0,2,2,4,0,7,7,1,2.2,13
1917,7000,1791.43,20,697,3,0,5,140203,16.0,0,1,4,1,12,2,1,1.5,23
1918,37633,1327.0,33,3,4,1,5,42246,4.0,0,0,4,0,7,0,0,2.5,8
1919,9095,1481.61,55,844,7,0,5,204000,4.0,3,1,4,1,14,8,0,2.0,20
1920,12074,1537.0,55,821,4,1,2,420550,6.0,0,0,4,0,2,12,0,3.3,17
1921,21395,730.0,22,617,9,1,5,144889,4.0,0,1,4,0,14,4,0,1.6,10
1922,19757,1682.13,22,1389,4,1,5,199000,6.0,2,0,4,0,1,6,0,2.7,19
1923,11290,531.0,39,1422,9,0,5,109000,4.0,0,1,4,0,2,2,0,1.6,14
1924,15681,891.0,22,1286,9,1,4,255591,4.0,0,1,4,0,12,4,0,2.0,10
1925,15367,585.0,55,1116,3,1,2,130000,4.0,0,1,4,0,14,12,0,1.8,13
1926,3607,1104.0,4,1477,4,1,1,201056,6.0,0,0,4,0,1,0,0,3.0,11
1927,15053,473.0,7,523,9,0,5,74222,4.0,2,1,4,0,12,10,0,1.4,12
1928,12544,862.0,15,725,9,1,2,49669,4.0,0,1,4,0,12,0,0,2.5,15
1929,15994,761.0,55,1116,3,1,2,118000,4.0,2,1,4,0,2,10,0,1.8,16
1930,14583,738.0,7,527,3,0,5,62971,4.0,0,1,4,0,1,8,0,1.4,9
1931,14740,690.0,15,725,9,0,5,93000,4.0,2,1,4,0,7,8,1,1.5,10
1932,21953,875.01,22,1286,9,0,5,91200,4.0,2,1,4,0,1,12,0,2.4,11
1933,6272,1501.48,40,269,10,0,1,270000,4.0,1,1,4,0,12,2,1,1.7,24
1934,7527,1639.12,3,212,9,1,5,278173,4.0,2,0,4,0,12,6,1,2.0,20
1935,11447,765.0,15,698,9,1,5,94600,4.0,2,1,4,0,1,6,0,2.0,11
1936,14069,707.0,22,1286,9,1,5,162095,4.0,0,1,4,0,7,4,0,2.0,15
1937,549,753.0,22,1286,9,1,2,246450,4.0,0,1,4,0,12,12,0,2.4,14
1939,784,1079.0,55,366,4,1,5,25850,4.0,0,1,4,0,7,12,0,2.0,8
1940,14113,3552.38,37,807,7,0,5,131000,4.0,2,0,4,1,14,4,0,2.4,20
1941,5802,1055.0,34,587,9,1,1,107800,6.0,0,2,4,0,7,12,0,3.5,13
1942,6868,836.0,7,523,9,1,1,47221,4.0,0,1,4,0,1,4,0,2.0,16
1943,862,447.0,20,854,3,1,2,143597,4.0,0,1,4,0,12,0,0,1.3,13
1944,1882,382.0,22,1286,9,1,2,247835,4.0,0,1,4,0,1,0,0,2.4,12
1945,4861,1324.0,55,821,4,1,2,264877,6.0,0,0,4,0,14,12,0,3.3,16
1946,20266,583.0,22,617,9,1,5,94910,4.0,0,1,4,0,12,4,0,1.6,15
1947,11604,761.0,55,1116,9,0,2,154000,4.0,0,1,4,0,7,10,0,1.8,16
1948,5645,1324.0,55,821,9,1,2,345405,6.0,0,0,4,0,12,12,0,3.3,16
1949,12858,521.0,7,523,9,0,5,178000,4.0,0,1,4,0,11,8,1,1.4,15
1950,9408,2042.41,34,1432,2,0,1,555555,4.0,1,2,4,0,14,2,1,2.2,22
1951,21326,919.0,4,148,9,1,5,150000,6.0,2,2,4,0,12,12,0,3.0,14
1952,16327,836.0,22,784,1,1,5,95510,4.0,0,1,4,0,12,4,0,2.0,16
1953,9408,3939.54,34,598,9,1,5,333333,8.0,0,2,4,0,10,4,0,4.3,27
1954,19444,781.0,55,425,9,1,5,167360,4.0,2,1,4,0,14,6,0,2.5,14
1955,862,259.0,7,1448,4,1,2,133195,4.0,0,1,4,0,1,0,0,1.4,12
1956,69502,1079.0,22,1286,9,1,5,75938,4.0,0,1,4,0,14,4,0,2.0,8
1957,38737,639.0,22,1259,4,1,1,132756,4.0,0,1,4,0,7,4,0,2.0,12
1958,11760,576.34,20,684,3,0,5,138000,4.0,0,0,4,1,12,7,0,1.3,16
1959,8154,5191.82,20,857,9,0,5,149000,6.0,2,1,4,1,1,6,0,3.0,23
1960,9500,5194.33,15,1369,6,0,1,150000,5.0,1,2,4,0,14,2,1,2.5,31
1961,30420,3712.85,31,1367,5,1,5,72000,8.0,0,2,4,0,14,12,1,4.6,21
1962,7213,530.0,39,886,4,1,5,312118,4.0,0,1,4,0,1,0,0,1.6,13
1965,1411,1624.0,34,587,9,1,1,266061,6.0,0,0,4,0,1,12,0,3.5,17
1966,13328,1266.0,20,667,3,1,2,58000,4.0,0,1,4,1,1,4,0,1.5,12
1967,18346,765.0,7,1056,4,1,4,31880,4.0,0,1,4,0,1,4,0,2.0,11
1968,8467,1928.06,34,557,9,0,5,1000,4.0,1,2,4,0,1,4,0,2.0,38
1969,5018,1399.0,30,1203,4,1,2,167222,6.0,0,0,4,0,1,12,0,3.5,16
1971,13454,862.0,22,808,7,1,1,85226,4.0,0,1,4,0,2,4,0,2.5,15
1972,20385,4278.25,34,396,9,1,5,230000,8.0,2,2,4,0,12,10,0,5.0,21
1973,1646,584.0,34,324,1,1,5,121699,4.0,0,2,2,0,1,12,0,1.8,12
1974,4547,834.0,55,1418,4,1,5,186349,4.0,0,0,4,0,14,12,0,2.7,13
1975,3293,1659.0,55,1394,9,1,5,0,8.0,0,0,4,0,14,12,0,5.7,12
1976,20266,583.0,22,617,9,1,5,125062,4.0,0,1,4,0,1,4,0,1.6,15
1977,35043,640.0,51,1188,4,1,1,110190,4.0,0,1,4,0,14,4,0,2.0,13
1978,13000,1505.0,37,1195,3,0,5,139000,4.0,0,1,4,1,14,6,0,1.8,14
1979,4701,1282.0,27,1311,4,1,1,58497,4.0,0,1,4,0,12,4,0,2.0,19
1980,3450,1624.0,34,587,9,1,1,109139,6.0,0,2,4,0,1,12,0,3.5,17
1981,19444,585.0,55,1116,9,0,2,97386,4.0,3,1,4,0,11,8,0,1.8,13
1983,8154,1636.19,40,1403,9,0,5,266342,4.0,1,1,4,0,6,2,0,1.6,27
1984,17249,763.0,55,253,3,0,2,50000,4.0,3,1,4,1,7,6,0,1.5,13
1985,14113,1750.0,8,1368,7,0,5,272000,6.0,2,1,4,0,14,6,0,3.3,18
1986,7840,2067.29,52,707,4,0,6,148000,4.0,0,0,4,1,1,2,1,2.0,26
1987,18660,862.0,22,808,7,1,1,55248,4.0,0,1,4,0,1,4,0,2.5,15
1988,10976,781.0,58,866,9,1,5,76000,5.0,2,1,5,0,14,12,0,2.5,14
1989,9565,1356.0,34,759,4,1,5,98466,8.0,0,0,4,0,14,12,0,4.6,12
1990,15681,1811.0,30,776,4,1,5,275240,8.0,0,0,4,0,12,0,0,4.6,16
1991,18531,687.0,22,617,9,1,5,111280,4.0,0,1,4,0,14,4,0,1.6,16
1992,5018,1624.0,34,587,9,1,1,109139,6.0,0,2,4,0,1,12,0,3.5,17
1993,75266,915.0,55,920,4,0,1,90000,4.0,1,0,4,0,14,6,0,3.0,12
1994,549,781.0,52,707,4,1,5,148213,4.0,0,0,4,0,2,0,0,2.5,14
1995,11604,639.0,22,1286,9,1,4,357150,4.0,0,1,4,0,12,4,0,2.0,12
1996,3450,1869.0,7,849,9,1,5,18438,6.0,0,1,4,0,12,12,0,3.6,7
1997,5959,1671.37,40,264,2,0,5,258000,4.0,1,1,4,0,2,2,0,1.6,27
1998,10976,3597.67,4,151,9,1,4,2200,6.0,2,0,4,0,1,8,0,3.0,21
1999,33000,779.0,55,1174,4,0,5,90000,4.0,0,1,4,0,7,7,0,2.5,13
2000,1411,1624.0,34,587,9,1,1,266061,6.0,0,0,4,0,1,12,0,3.5,17
2001,10349,2718.84,22,1259,4,1,4,1000,6.0,2,0,4,0,3,4,0,2.7,24
2002,627,1058.0,34,587,9,1,1,318285,6.0,0,0,4,0,1,12,0,3.5,14
2003,8781,640.0,52,1513,4,1,5,77777,4.0,3,0,4,0,8,7,0,2.0,13
2004,4500,1384.6,40,1403,9,0,5,214000,4.0,0,1,4,0,3,4,0,1.6,28
2005,10036,639.0,22,1286,9,1,4,319850,4.0,0,1,4,0,12,4,0,2.0,12
2006,40057,891.0,22,1259,4,1,1,176927,4.0,0,1,4,0,1,4,0,2.0,10
2007,4359,1286.0,7,446,4,1,1,57438,4.0,0,1,4,0,12,4,0,2.0,19
2008,19444,502.0,55,1124,3,1,2,114000,4.0,0,1,4,0,11,7,0,1.5,13
2009,3136,1512.34,33,1112,7,0,5,170000,4.0,0,1,4,1,12,6,0,1.8,21
2010,53941,87.0,54,1012,9,1,5,81907,6.0,0,0,4,0,12,12,0,0.0,8
2011,39750,730.0,51,239,4,1,1,72000,4.0,0,1,4,0,11,4,0,1.6,10
2013,10349,4593.07,15,1369,6,0,1,327389,4.0,1,2,4,0,2,2,0,2.5,31
2014,32929,781.0,55,425,9,1,2,68000,4.0,0,1,4,0,1,0,0,2.5,14
2015,26255,707.0,22,1259,4,1,1,142000,4.0,0,1,4,0,1,4,0,2.0,15
2016,14740,843.0,55,1116,3,1,2,193000,4.0,0,1,4,0,12,12,0,1.5,18
2017,21012,2485.5,4,1477,4,1,5,145000,8.0,2,0,4,0,1,12,0,4.8,18
2018,27654,629.0,22,617,9,1,5,109000,4.0,0,1,4,0,14,4,0,1.6,11
2019,25089,1058.0,34,587,9,1,5,291200,6.0,2,2,4,0,1,0,0,3.5,14
2020,8938,1368.42,36,486,1,1,5,12800,4.0,2,1,2,0,11,4,0,1.6,22
2021,10349,1229.06,55,863,3,0,5,135000,4.0,0,1,4,1,14,0,0,1.3,21
2022,20698,642.0,55,1116,3,1,2,181600,4.0,3,1,4,0,2,8,0,2.0,14
2024,7213,1018.0,34,1169,4,1,1,174101,6.0,0,0,4,0,1,12,0,3.0,15
2025,20005,642.0,7,1056,4,1,1,163000,4.0,0,1,4,0,7,4,0,2.0,14
2026,21326,891.0,22,1286,9,1,5,112161,4.0,0,1,4,0,14,4,0,2.0,10
2027,627,642.0,58,866,9,1,1,188603,4.0,0,1,4,0,7,12,0,2.0,14
2028,2901,1211.0,4,15,1,1,5,108826,6.0,0,2,2,0,11,12,0,3.0,16
2029,32929,880.0,22,617,9,1,5,54865,4.0,0,1,4,0,7,4,0,1.6,8
2030,17942,707.0,51,239,4,1,1,122918,4.0,0,1,4,0,12,4,0,2.0,15
2031,10663,2818.93,37,1061,4,0,5,156000,4.0,2,0,4,0,12,4,0,2.4,23
